CFDA number,CFDA Program Title,Failed Metric,CFDA Program Obligation
15.510,Colorado Ute Indian Water Rights Settlement Act,consistency,57420000.00
15.511,Cultural Resources Management,consistency,899669.00
15.513,Dutch John Federal Property and Disposition  Assistance Act,completeness,367763.00
15.515,Federal Resource Protection ,consistency,628843.00
15.519,"Indian Tribal Water Resources Development, Management, and Protection",consistency,3829061.00
15.521,Lower Rio Grande Valley Water Resources Conservation and Improvement,consistency,1200000.00
15.526,San Gabriel Basin Restoration Project,consistency,753313.00
15.527,"San Luis Unit, Central Valley Project",consistency,3500000.00
15.529,Upper Colorado and San Juan River Basins Endangered Fish Recovery Programs,consistency,11480000.00
15.530,Water Conservation Field Services Program (WCFSP),consistency,1548998.00
15.614,"Coastal Wetlands Planning, Protection and Restoration Act",consistency,18750000.00
15.615,Cooperative Endangered Species Conservation Fund,consistency,81001000.00
15.616,Clean Vessel Act,consistency,12300000.00
15.619,Rhinoceros and Tiger Conservation Fund,consistency,1496000.00
15.620,African Elephant Conservation Fund,consistency,1299000.00
15.621,Asian Elephant Conservation Fund,consistency,1299000.00
15.622,Sportfishing and Boating Safety Act,consistency,12200000.00
15.623,North American Wetlands Conservation Fund,consistency,67079040.00
15.628,Multistate Conservation Grant Program,consistency,6000000.00
15.629,Great Apes Conservation Fund,consistency,1279000.00
15.633,Landowner Incentive Program,consistency,21301500.00
15.635,Neotropical Migratory Bird Conservation ,consistency,3822915.00
15.639,Tribal Wildlife Grants Program,consistency,6000000.00
15.640,Wildlife Without Borders- Latin America and the Caribbean ,consistency,691000.00
15.641,Wildlife Without Borders-Mexico ,consistency,630000.00
15.642,Challenge Cost Share,consistency,12000000.00
15.643,Alaska Migratory Bird Co-Management Council,consistency,222600.00
15.645,Marine Turtle Conservation Fund,consistency,621000.00
15.647,Migratory  Bird Conservation,consistency,250500.00
15.648,Central Valley Project Improvement  (CVPI) Anadromous Fish Restoration Program (AFRP),consistency,8754544.00
15.649,Service Training and Technical Assistance (Generic Training),consistency,156032.00
15.653,National Outreach and Communication Program,consistency,12000000.00
15.655,"Migratory Bird Monitoring, Assessment and Conservation",consistency,2278500.00
15.813,Cooperative Research Units Training Program,consistency,150000.00
15.814,National Geological and Geophysical Data Preservation Program,consistency,180000.00
15.875,"Economic, Social, and Political Development of the Territories",consistency,225892000.00
15.916,"Outdoor Recreation_Acquisition, Development and Planning",consistency,27994976.00
15.922,Native American Graves Protection and Repatriation Act,consistency,2400000.00
15.923,National Center for Preservation Technology and Training,consistency,345667.00
15.926,American Battlefield Protection,consistency,492184.00
15.928,Civil War Battlefield Land Acquisition Grants,consistency,4000000.00
15.929,Save America's Treasures,consistency,8074000.00
15.930,Chesapeake Bay Gateways Network,consistency,480350.00
15.233,Forests and Woodlands Resource Management,consistency,45000.00
15.236,Environmental Quality and Protection Resource Management,consistency,7221600.00
15.253,Not-for-Profit AMD Reclamation,consistency,1500000.00
15.255,Applied Science Program Cooperative Agreements Related to Coal Mining and Reclamation,consistency,1200000.00
15.421,Alaska Coastal Marine Institute,consistency,500000.00
15.422,Louisiana State University (LSU) Coastal Marine Institute  (CMI),consistency,1400000.00
15.424,Marine Minerals Activities,consistency,750000.00
15.506,Water Desalination Research and Development Program,consistency,30000.00
15.512,"Central Valley Project Improvement Act, Title XXXIV",consistency,5500000.00
15.514,Reclamation States Emergency Drought Relief,consistency,475000.00
15.516,Fort Peck Reservation Rural Water System ,consistency,5000000.00
15.517,Fish and Wildlife Coordination Act,consistency,12323628.00
15.518,Garrison Diversion Unit,consistency,24221000.00
15.520,Lewis and Clark Rural Water System ,consistency,21000000.00
15.522,Mni Wiconi Rural Water Supply Project,consistency,24221000.00
15.523,Perkins County Rural Water System,consistency,125000.00
15.524,Recreation Resources Management,consistency,3232789.00
15.525,Rocky Boy's/North Central Montana Regional Water System ,consistency,7000000.00
15.528,St. Mary Storage Unit Facilities Rehabilitation Project,consistency,452453.00
15.531,Yakima River Basin Water Enhancement Project (YRBWEP),consistency,9865864.00
15.532,"Central Valley Project, Trinity River Division, Trinity River  Fish and Wildlife Management",consistency,1705038.00
15.533,California Water Security and Environmental Enhancement,consistency,1000000.00
15.632,Conservation Grants Private Stewardship for Imperiled Species,consistency,8930000.00
15.636,Alaska Subsistence Management,consistency,6393000.00
15.637,Migratory Bird Joint Ventures,consistency,4019000.00
15.638,Tribal Landowner Incentive Program,consistency,2366690.00
15.807,Earthquake Hazards Reduction Program,consistency,12800000.00
15.808,U.S. Geological Survey_ Research and Data Collection,consistency,41000000.00
15.810,National Cooperative Geologic Mapping Program,consistency,6683313.00
15.811,Gap Analysis Program  ,consistency,1800000.00
15.812,Cooperative Research Units Program ,consistency,15405511.00
15.931,Conservation Activities by Youth Service Organizations,consistency,12000000.00
15.978,Upper Mississippi River System Long Term Resource Monitoring Program,consistency,2950136.00
15.021,Consolidated Tribal Government Program,consistency,63185000.00
15.022,Tribal Self-Governance,consistency,388643000.00
15.024,Indian Self-Determination Contract Support,consistency,143628000.00
15.025,"Services to Indian Children, Elderly and Families",consistency,21032000.00
15.029,Tribal Courts,consistency,8168840.00
15.030,Indian Law Enforcement,consistency,116560200.00
15.031,Indian Community Fire Protection,consistency,903760.00
15.032,Indian Economic Development,consistency,1940530.00
15.034,Agriculture on Indian Lands,consistency,3485400.00
15.038,Minerals and Mining on Indian Lands,consistency,1224840.00
15.057,Navajo-Hopi Indian Settlement Program,consistency,229600.00
15.063,Improvement and Repair of Indian Detention Facilities,consistency,7292700.00
15.064,Structural Fire Protection_Bureau of Indian Affairs Facilities,consistency,532960.00
15.113,Indian Social Services_Welfare Assistance,consistency,59332460.00
15.148,Tribal Energy Development Capacity Grants,consistency,374773.00
15.630,Coastal Program,consistency,12984000.00
15.644,Federal Junior Duck Stamp Conservation and Design ,consistency,164000.00
15.020,Aid To Tribal Governments,consistency,36270000.00
15.026,Indian Adult Education,consistency,2464000.00
15.033,Road Maintenance_Indian Roads,consistency,7442550.00
15.035,Forestry on Indian Lands,consistency,15649135.00
15.036,Indian Rights Protection,consistency,393110.00
15.037,Water Resources on Indian Lands,consistency,4094495.00
15.040,Real Estate Programs_Indian Lands,consistency,3606000.00
15.041,Environmental Management_Indian Programs,consistency,4500000.00
15.042,Indian School Equalization Program,consistency,211824000.00
15.044,Indian Schools_Student Transportation,consistency,29305000.00
15.045,Assistance for Indian Children with Severe Disabilities,consistency,3713000.00
15.048,Bureau of Indian Affairs Facilities_Operations and Maintenance,consistency,1384040.00
15.051,Endangered Species on Indian Lands,consistency,153000.00
15.052,Litigation Support for Indian Rights,consistency,2324000.00
15.053,Attorney Fees_Indian Rights,consistency,1826000.00
15.055,Alaskan Indian Allotments and Subsistence Preference_Alaska National Interest Lands Conservation Act,consistency,136000.00
15.062,Replacement and Repair of Indian Schools,consistency,122700150.00
15.065,Safety of Dams on Indian Lands,consistency,8900000.00
15.108,Indian Employment Assistance,consistency,7261840.00
15.130,Indian Education_Assistance to Schools,consistency,16371000.00
15.254,Summer Watershed Intern,consistency,65000.00
15.631,Partners for Fish and Wildlife,consistency,42660000.00
15.226,Payments in Lieu of Taxes,consistency,198000000.00
15.227,Distribution of Receipts to State and Local Governments,consistency,256733000.00
21.006,Tax Counseling for the Elderly,consistency,3950000.00
21.008,Low-Income Taxpayer Clinics,consistency,8000000.00
21.021,Bank Enterprise Award Program,consistency,11167711.00
20.205,Highway Planning and Construction,consistency,34154000000.00
20.218,National Motor Carrier Safety,consistency,197000000.00
20.505,Federal Transit_Metropolitan Planning Grants,consistency,135959000.00
20.513,Capital Assistance Program for Elderly Persons and Persons with Disabilities,consistency,157781000.00
20.515,State Planning and Research,consistency,19991000.00
20.521,New Freedom Program,consistency,9323016.00
20.600,State and Community Highway Safety,consistency,219870000.00
20.700,Pipeline Safety Program Base Grants,consistency,19518000.00
20.106,Airport Improvement Program,consistency,3401659000.00
20.108,Aviation Research Grants,consistency,23457466.00
20.233,Border Enforcement Grants,consistency,32000000.00
20.234,Safety Data Improvement Program,consistency,3000000.00
20.235,Commercial Motor Vehicle Operator Training Grants,consistency,1000000.00
20.237,Commercial Vehicle Information Systems and Networks,consistency,3000000.00
20.238,Commercial Drivers License Information System ,consistency,7000000.00
20.240,Fuel Tax Evasion-Intergovernmental Enforcement Effort,consistency,1000000.00
20.313,Railroad Research and Development,consistency,1097262.00
20.314,Railroad Development,consistency,3500000.00
20.514,Public Transportation Research,consistency,34414761.00
20.516,Job Access_Reverse Commute,consistency,59714258.00
20.518,Capital and Training Assistance Program for Over-the-Road Bus Accessibility,consistency,6856849.00
20.519,Clean Fuels,consistency,15920000.00
20.522,Alternatives Analysis ,consistency,15745000.00
20.601,Alcohol Traffic Safety and Drunk Driving Prevention Incentive Grants,consistency,124500000.00
20.602,Occupant Protection,consistency,25000000.00
20.607,Alcohol Open Container Requirements,consistency,92971359.00
20.608,Minimum Penalties for Repeat Offenders for Driving While Intoxicated,consistency,124501824.00
20.609,Safety Belt Performance Grants,consistency,124500000.00
20.610,State Traffic Safety Information System Improvement Grants,consistency,34500000.00
20.611,Incentive Grant Program to Prohibit Racial Profiling,completeness,8613632.00
20.612,Incentive Grant Program to Increase Motorcyclist Safety,consistency,6000000.00
20.613,Child Safety and Child Booster Seats Incentive Grants,consistency,6000000.00
20.614,National Highway Transportation Safety Administration (NHTSA) Discretionary Safety Grants,consistency,40000000.00
20.701,University Transportation Centers Program,consistency,76700000.00
20.703,Interagency Hazardous Materials Public Sector Training and Planning Grants,consistency,12800000.00
20.721,PHMSA Pipeline Safety Program One Call Grant,consistency,1021000.00
20.761,Biobased Transportation Research,consistency,12500000.00
20.762,Research Grants,consistency,1000000.00
20.764,Hydrogen Storage Research and Development,consistency,41200000.00
20.930,Payments for Small Community Air Service Development,consistency,8875678.00
20.931,"Transportation Planning, Research and Education",consistency,3000000.00
20.303,Grants-in-Aid for Railroad Safety_State Participation,consistency,1400000.00
20.704,RITA Hydrogen,consistency,1322807.00
20.760,University Transportation Centers,consistency,76700000.00
20.763,Research and Innovative Technology (RIT) Hydrogen Alternative Fuel Life Cycle,consistency,1000000.00
20.910,Assistance to small and disadvantaged businesses,consistency,0.00
20.806,State Maritime Schools,consistency,11099000.00
20.813,Maritime Security Fleet Program,consistency,154440000.00
20.901,Payments for Essential Air Services,consistency,50000000.00
64.014,Veterans State Domiciliary Care,consistency,45034000.00
64.015,Veterans State Nursing Home Care,consistency,451644000.00
64.016,Veterans State Hospital Care,consistency,6565000.00
64.005,Grants to States for Construction of State Home Facilities,consistency,73515000.00
64.024,VA Homeless Providers Grant and Per Diem Program,consistency,81187000.00
64.026,Veterans State Adult Day Health Care,consistency,362000.00
64.203,State Cemetery Grants,consistency,45888000.00
64.100,Automobiles and Adaptive Equipment for Certain Disabled Veterans and Members of the Armed Forces,consistency,53443000.00
64.106,Specially Adapted Housing for Disabled Veterans,consistency,27764000.00
64.117,Survivors and Dependents Educational Assistance,consistency,423335000.00
64.120,Post-Vietnam Era Veterans' Educational Assistance,consistency,2256000.00
64.101,Burial Expenses Allowance for Veterans,consistency,168875000.00
64.202,Procurement of Headstones and Markers and/or Presidential Memorial Certificates,consistency,41846000.00
64.104,Pension for Non-Service-Connected Disability for Veterans,consistency,2834696000.00
64.105,"Pension to Veterans Surviving Spouses, and Children",consistency,828121000.00
64.109,Veterans Compensation for Service-Connected Disability,consistency,29091160000.00
64.110,Veterans Dependency and Indemnity Compensation for Service-Connected Death,consistency,4547883000.00
64.116,Vocational Rehabilitation for Disabled Veterans,consistency,575043000.00
64.124,All-Volunteer Force Educational Assistance,consistency,1991078000.00
64.127,Monthly Allowance for Children of Vietnam Veterans Born with Spina Bifida,consistency,18254000.00
66.419,"Water Pollution Control State, Interstate, and Tribal Program Support",consistency,211210800.00
66.432,State Public Water System Supervision,consistency,75277707.00
66.433,State Underground Water Source Protection,consistency,10838000.00
66.460,Nonpoint Source Implementation Grants,consistency,199300000.00
66.472,Beach Monitoring and Notification Program Implementation Grants,consistency,10573400.00
66.474,Water Protection Grants to the States,consistency,3730200.00
66.605,Performance Partnership Grants,consistency,372688500.00
66.804,State and Tribal Underground Storage Tanks Program,consistency,30717000.00
66.817,State and Tribal Response Program Grants,consistency,49300000.00
66.001,Air Pollution Control Program Support,consistency,154747260.00
66.032,State Indoor Radon Grants,consistency,7439000.00
66.033,Ozone Transport Commission,consistency,639000.00
66.034,"Surveys, Studies, Research, Investigations, Demonstrations, and Special Purpose Activities Relating to the Clean Air Act",consistency,45783177.00
66.035,Community Action for a Renewed Environment (CARE) Program,consistency,1900000.00
66.036,Clean School Bus USA,consistency,6900000.00
66.038,"Training, Investigations, and Special Purpose Activities of Federally-Recognized Indian Tribes Consistent With the Clean Air Act (CAA), Tribal Sovereignty and the Protection and Management of Air Quality",consistency,0.00
66.110,Healthy Communities Grant Program,consistency,592410.00
66.113,Region 3 Environmental Priority Projects ,consistency,411625.00
66.305,Compliance Assistance Support for Services to the Regulated Community and Other Assistance Providers ,consistency,1280240.00
66.310,Capacity Building Grants and Cooperative Agreements for Compliance Assurance and Enforcement Activities in Indian Country and Other Tribal Areas,consistency,1445000.00
66.418,Construction Grants for Wastewater Treatment Works,consistency,7994000.00
66.424,"Surveys, Studies, Investigations, Demonstrations, and Training Grants - Section 1442 of the Safe Drinking Water Act",consistency,1383418.00
66.436,"Surveys, Studies, Investigations, Demonstrations, and Training Grants and Cooperative Agreements - Section 104(b)(3) of the Clean Water Act",consistency,23584634.00
66.437,Long Island Sound Program ,consistency,1362800.00
66.463,Water Quality Cooperative Agreements,consistency,1258100.00
66.466,Chesapeake Bay Program,consistency,14154594.00
66.467,Wastewater Operator Training Grant Program (Technical Assistance),consistency,1828100.00
66.469,Great Lakes Program,consistency,37165148.00
66.473,Direct Implementation Tribal Cooperative Agreements,consistency,604024.00
66.479,Wetland Program Grants -  State/Tribal Environmental Outcome Wetland Demonstration Program,consistency,6157723.00
66.480,Assessment and Watershed Protection Program Grants ,consistency,1100000.00
66.481,Lake Champlain Basin Program,consistency,997000.00
66.509,Science To Achieve Results (STAR) Research Program,consistency,61300000.00
66.510,"Surveys, Studies, Investigations and Special Purpose Grants within the Office of Research and Development",consistency,4300000.00
66.511,Office of Research and Development Consolidated Research/Training/Fellowships,consistency,33200000.00
66.512,Regional Environmental Monitoring and Assessment Program (REMAP) Research Projects,consistency,2210173.00
66.513,Greater Research Opportunities (GRO) Fellowships For Undergraduate/Graduate Environmental Study,consistency,1520700.00
66.514,Science To Achieve Results (STAR) Fellowship Program ,consistency,9100000.00
66.516,P3 Award: National Student Design Competition for Sustainability,consistency,1067000.00
66.517,Regional Applied Research Efforts (RARE) ,consistency,823265.00
66.604,Environmental Justice Small Grant Program ,consistency,1000000.00
66.608,Environmental Information Exchange Network Grant Program and Related Assistance,consistency,15305146.00
66.610,"Surveys, Studies, Investigations and Special Purpose Grants within the Office of the Administrator",consistency,472992.00
66.707,TSCA Title IV State Lead Grants Certification of Lead-Based Paint Professionals,consistency,22472953.00
66.708,Pollution Prevention Grants Program,consistency,4773975.00
66.714,Pesticide Environmental Stewardship Regional Grants ,consistency,502600.00
66.715,Lead Educational Outreach and Baseline Assessment of Tribal Children's Exposure and Risks Associated With Lead,consistency,970668.00
66.716,"Research, Development, Monitoring, Public Education, Training, Demonstrations, and Studies",consistency,4838827.00
66.717,Source Reduction Assistance,consistency,1249076.00
66.718,National Community-Based Lead Outreach and Training Grant Program ,consistency,3100000.00
66.806,Superfund Technical Assistance Grants (TAG) for Community Groups at National Priority List (NPL) Sites,consistency,926952.00
66.813,"Alternative or Innovative Treatment Technology Research, Demonstration, Training, and Hazardous Substance Research Grants",consistency,1711400.00
66.816,Headquarters and Regional Underground Storage Tanks Program,consistency,267794.00
66.926,Indian Environmental General Assistance Program (GAP),consistency,56654000.00
66.931,International Financial Assistance Projects Sponsored by the Office of International Affairs,consistency,4300000.00
66.940,Environmental Policy and State Innovation Grants,consistency,1611000.00
66.951,Environmental Education Grants,consistency,1340000.00
66.952,National Network for Environmental Management Studies Fellowship Program,consistency,221335.00
66.111,Regional Environmental Priority Projects,consistency,392100.00
66.117,Region 9 multi-media and geographic priority projects,consistency,124000.00
66.202,Congressionally Mandated Projects,consistency,0.00
66.203,Environmental Finance Center Grants,consistency,2000000.00
66.309,"Surveys, Studies, Investigations and Special Purpose Activities Relating to Environmental Justice",consistency,0.00
66.439,Targeted Watersheds Grants,consistency,8000000.00
66.456,National Estuary Program,consistency,12257200.00
66.461,Regional Wetland Program Development Grants,consistency,9300000.00
66.462,National Wetland Program Development Grants and Five-Star Restoration Training Grant,consistency,500000.00
66.475,Gulf of Mexico Program,consistency,2258800.00
66.508,Senior Environmental Employment Program,consistency,53057698.00
66.518,State Senior Environmental Employment Program,consistency,270000.00
66.600,Environmental Protection Consolidated Grants for the Insular Areas - Program Support,consistency,8459838.00
66.609,Protection of Children and Older Adults (Elderly) from Environmental Health Risks,consistency,897420.00
66.700,Consolidated Pesticide Enforcement Cooperative Agreements,consistency,19063600.00
66.701,Toxic Substances Compliance Monitoring Cooperative Agreements,consistency,5710300.00
66.709,Multi-Media Capacity Building Grants for States and Tribes,consistency,1360900.00
66.802,"Superfund State, Political Subdivision, and Indian Tribe Site_Specific Cooperative Agreements",consistency,50000000.00
66.808,Solid Waste Management Assistance Grants,consistency,2700601.00
66.809,Superfund State and Indian Tribe Core Program Cooperative Agreements,consistency,8.00
66.810,Chemical Emergency Preparedness and Prevention (CEPP) Technical Assistance Grants Program,consistency,100000.00
66.812,Hazardous Waste Management Grant Program for Tribes,consistency,288000.00
66.814,"Brownfields Training, Research, and Technical Assistance Grants and Cooperative Agreements ",consistency,2669376.00
66.950,Environmental Education and Training Program,consistency,837000.00
30.002,Employment Discrimination_State and Local Fair Employment Practices Agency Contracts,consistency,28000000.00
39.003,Donation of Federal Surplus Personal Property,consistency,11507000.00
89.003,National Historical Publications and Records Grants,consistency,5706000.00
45.129,Promotion of the Humanities_Federal/State Partnership,consistency,38818257.00
45.310,Grants to States,consistency,163746000.00
45.025,Promotion of the Arts_Partnership Agreements,consistency,40328000.00
45.024,Promotion of the Arts_Grants to Organizations and Individuals,consistency,60384000.00
45.130,Promotion of the Humanities_Challenge Grants,consistency,10273705.00
45.149,Promotion of the Humanities_Division of Preservation and Access,consistency,23905060.00
45.160,Promotion of the Humanities_Fellowships and Stipends,consistency,6796000.00
45.161,Promotion of the Humanities_Research,consistency,8969769.00
45.162,Promotion of the Humanities_Teaching and Learning Resources and Curriculum Development,consistency,2223567.00
45.163,Promotion of the Humanities_Professional Development,consistency,14359170.00
45.164,Promotion of the Humanities_Public Programs,consistency,13847063.00
45.301,Museums for America,consistency,17400000.00
45.303,Conservation Project Support,consistency,2772000.00
45.307,21st Century Museum Professionals,completeness,2074017.00
45.308,Native American/Native Hawaiian Museum Services Program ,completeness,1007740.00
45.309,Museum Grants for African American History and Culture,completeness,880028.00
45.311,Native American and Native Hawaiian Library Services,consistency,3638000.00
45.312,National Leadership Grants,consistency,20295000.00
45.313,Laura Bush 21st Century Librarian Program,consistency,23760000.00
47.041,Engineering Grants,consistency,629990000.00
47.049,Mathematical and Physical Sciences,consistency,1150730000.00
47.050,Geosciences,consistency,745850000.00
47.070,Computer and Information Science and Engineering,consistency,526680000.00
47.074,Biological Sciences,consistency,608540000.00
47.075,"Social, Behavioral, and Economic Sciences",consistency,214540000.00
47.076,Education and Human Resources,consistency,695650000.00
47.078,Polar Programs,consistency,145920000.00
47.079,International Science and Engineering (OISE),consistency,40360000.00
47.080,Office of Cyberinfrastructure,consistency,182420000.00
47.081,Office of Experimental Program to Stimulate Competitive Research ,consistency,102110000.00
77.006,U. S. Nuclear Regulatory Commission Nuclear Education Grant Program,consistency,4700000.00
77.007,U.S. Nuclear Regulatory Commission Minority Serving Institutions Program (MSIP),consistency,900000.00
77.008,U.S. Nuclear Regulatory Commission Scholarship and Fellowship Program,consistency,400000.00
57.001,Social Insurance for Railroad Workers,consistency,9907000000.00
59.046,Microloan Program,consistency,35575000.00
59.007,7(j) Technical Assistance,consistency,3340000.00
59.037,Small Business Development Centers,consistency,101241000.00
59.043,Women's Business Ownership Assistance,consistency,20432000.00
59.044,Veterans Business Development,consistency,4181000.00
59.050,PRIME Technical Assistance,consistency,1863000.00
59.051,New Markets Venture Capital Program,consistency,210000.00
59.052,Native American Outreach,consistency,1415000.00
59.055,HUBZone Program,consistency,6767000.00
59.070,Drug-Free Workplace Program,consistency,849000.00
96.007,Social Security_Research and Demonstration,consistency,22855055.00
96.008,Social Security - Work Incentives Planning and Assistance Program ,consistency,23000000.00
96.009,Social Security State Grants for Work Incentives Assistance to Disabled Beneficiaries,consistency,7000000.00
96.001,Social Security_Disability Insurance,consistency,96988000000.00
96.002,Social Security_Retirement Insurance,consistency,406880000000.00
96.004,Social Security_Survivors Insurance,consistency,69830000000.00
96.006,Supplemental Security Income,consistency,36481897840.00
96.020,Special Benefits for Certain World War II Veterans,consistency,11000000.00
19.300,Program for Study of Eastern Europe and the Independent States of the Former Soviet Union,consistency,4200000.00
19.400,Educational Exchange_Graduate Students,consistency,60700000.00
19.401,Educational Exchange_University Lecturers (Professors) and Research Scholars,consistency,43550000.00
19.402,International Visitors Program,consistency,11360000.00
19.415,Professional Exchanges_Annual Open Grant,consistency,7050000.00
19.500,Middle East Partnership Initiative (MEPI) ,consistency,120000.00
19.408,Educational Exchange_Teachers from Secondary and Postsecondary Levels and School Administrators,consistency,12390000.00
19.421,Exchange_English Language Fellow Program,consistency,6800000.00
19.432,Overseas Educational Advising,consistency,1775000.00
19.520,Overseas Refugee Assistance Programs for Europe,consistency,40000000.00
19.522,Overseas Refugee Assistance Programs for Strategic Global Priorities,consistency,63000000.00
98.001,USAID Foreign Assistance for Programs Overseas,consistency,4697862.00
98.002,Cooperative Development Program (CDP),consistency,5500000.00
98.003,Ocean Freight Reimbursement Program (OFR),consistency,2700000.00
98.004,Non-Governmental Organization Strengthening (NGO),consistency,6158942.00
98.006,Foreign Assistance to American Schools and Hospitals Abroad (ASHA),consistency,16000000.00
98.007,Food for Peace Development Assistance Program (DAP),consistency,350000000.00
98.009,John Ogonowski Farmer-to-Farmer Program ,consistency,10600000.00
98.011,Global Development Alliance,consistency,395000000.00
98.012,USAID Development Partnerships for University Cooperation and Development,consistency,25000000.00
91.001,Unsolicited Grant Program,consistency,2000000.00
91.002,Solicited Grant Program,consistency,2500000.00
85.300,Woodrow Wilson Center Fellowships in the Humanities and Social Sciences,consistency,1405000.00
85.500,James Madison Memorial Fellowship Program,consistency,1091000.00
85.601,Smithsonian Institution Fellowship Program,consistency,1000000.00
85.100,Christopher Columbus Fellowship Program,consistency,484909.00
85.401,Morris K. Udall Fellowship Program,consistency,48000.00
85.001,Harry S Truman Scholarship Program,consistency,2000000.00
85.200,Barry M. Goldwater Scholarship Program,consistency,300000000.00
85.400,Morris K. Udall Scholarship Program,consistency,400000.00
85.402,Morris K. Udall Native American Congressional Internship Program,consistency,170000.00
